Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,DemandResponseLevel,DataPeriod
1504,RegionE,Flat,368.82,287.68,0.2056,800.0,183.714333,Low,Main_0_2399
1505,RegionE,Peak,535.05,417.34,0.2095,722.35,169.537333,Medium,Main_0_2399
1506,RegionE,Peak,535.31,417.54,0.214,650.0,207.972,Medium,Main_0_2399
1507,RegionE,Peak,535.58,417.75,0.2188,587.87,216.667667,Medium,Main_0_2399
1508,RegionE,Peak,535.85,417.96,0.2236,540.19,216.422667,Medium,Main_0_2399
1509,RegionE,Peak,536.12,418.17,0.2281,510.22,224.396,Medium,Main_0_2399
1510,RegionE,Flat,332.93,259.69,0.232,500.0,268.003333,Low,Main_0_2399
1511,RegionE,Flat,333.1,259.82,0.235,510.22,238.629,Low,Main_0_2399
1512,RegionE,Valley,240.7,187.75,0.237,540.19,269.528,Low,Main_0_2399
1513,RegionE,Valley,240.82,187.84,0.2378,587.87,313.764333,Low,Main_0_2399
1514,RegionE,Valley,240.94,187.93,0.2375,650.0,356.418,Low,Main_0_2399
1515,RegionE,Valley,241.07,188.03,0.236,722.35,364.906667,Low,Main_0_2399
1516,RegionE,Valley,241.19,188.13,0.2334,800.0,377.765667,Low,Main_0_2399
1517,RegionE,Valley,241.31,188.22,0.23,877.65,392.615333,Medium,Main_0_2399
1518,RegionE,Valley,241.43,188.32,0.226,950.0,429.94,Medium,Main_0_2399
1519,RegionE,Flat,371.61,289.86,0.2217,1012.13,429.010667,Medium,Main_0_2399
1520,RegionE,Flat,371.8,290.0,0.2174,1059.81,394.601333,Low,Main_0_2399
1521,RegionE,Flat,371.98,290.14,0.2134,1089.78,402.711667,Low,Main_0_2399
1522,RegionE,Flat,372.15,290.28,0.21,1100.0,343.213333,Low,Main_0_2399
1523,RegionE,Flat,372.33,290.42,0.2074,1089.78,319.543333,Low,Main_0_2399
1524,RegionE,Flat,372.5,290.55,0.2059,1059.81,292.503667,Low,Main_0_2399
1525,RegionE,Flat,372.66,290.67,0.2055,1012.13,326.129333,Low,Main_0_2399
1526,RegionE,Flat,372.83,290.81,0.2063,950.0,303.29,Low,Main_0_2399
1527,RegionE,Flat,372.99,290.93,0.2083,877.65,268.355333,Low,Main_0_2399
1528,RegionE,Flat,373.14,291.05,0.2113,800.0,216.957333,Low,Main_0_2399
1529,RegionE,Peak,541.28,422.2,0.2151,722.35,207.46,Medium,Main_0_2399
1530,RegionE,Peak,541.49,422.36,0.2196,650.0,181.618333,Medium,Main_0_2399
1531,RegionE,Peak,541.69,422.52,0.2243,587.87,166.778,Medium,Main_0_2399
1532,RegionE,Peak,541.89,422.67,0.229,540.19,100.603333,Medium,Main_0_2399
1533,RegionE,Peak,542.08,422.82,0.2335,510.22,160.74,Medium,Main_0_2399
1534,RegionE,Flat,336.58,262.53,0.2373,500.0,197.918667,Low,Main_0_2399
1535,RegionE,Flat,336.69,262.62,0.2402,510.22,231.102,Low,Main_0_2399
1536,RegionE,Valley,243.24,189.73,0.2422,540.19,275.640667,Low,Main_0_2399
1537,RegionE,Valley,243.31,189.78,0.2429,587.87,263.769333,Low,Main_0_2399
1538,RegionE,Valley,243.37,189.83,0.2425,650.0,333.920667,Low,Main_0_2399
1539,RegionE,Valley,243.43,189.88,0.2408,722.35,397.092,Low,Main_0_2399
1540,RegionE,Valley,243.49,189.92,0.2382,800.0,376.135333,Low,Main_0_2399
1541,RegionE,Valley,243.54,189.96,0.2346,877.65,376.524,Medium,Main_0_2399
1542,RegionE,Valley,243.59,190.0,0.2305,950.0,389.266667,Medium,Main_0_2399
1543,RegionE,Flat,374.82,292.36,0.226,1012.13,410.720667,Medium,Main_0_2399
1544,RegionE,Flat,374.88,292.41,0.2216,1059.81,381.218333,Low,Main_0_2399
1545,RegionE,Flat,374.94,292.45,0.2174,1089.78,400.606667,Medium,Main_0_2399
1546,RegionE,Flat,374.98,292.48,0.2139,1100.0,327.006,Low,Main_0_2399
1547,RegionE,Flat,375.02,292.52,0.2111,1089.78,336.238,Low,Main_0_2399
1548,RegionE,Flat,375.05,292.54,0.2094,1059.81,296.007333,Low,Main_0_2399
1549,RegionE,Flat,375.07,292.55,0.2089,1012.13,320.464,Low,Main_0_2399
1550,RegionE,Flat,375.08,292.56,0.2095,950.0,270.445667,Low,Main_0_2399
1551,RegionE,Flat,375.09,292.57,0.2113,877.65,249.228667,Low,Main_0_2399
1552,RegionE,Flat,375.09,292.57,0.2141,800.0,204.549333,Low,Main_0_2399
1553,RegionE,Peak,543.87,424.22,0.2178,722.35,165.8,Medium,Main_0_2399
1554,RegionE,Peak,543.84,424.2,0.222,650.0,162.066,Medium,Main_0_2399
1555,RegionE,Peak,543.81,424.17,0.2266,587.87,144.878,Medium,Main_0_2399
1556,RegionE,Peak,543.76,424.13,0.2311,540.19,207.336667,Medium,Main_0_2399
1557,RegionE,Peak,543.7,424.09,0.2354,510.22,177.268,Medium,Main_0_2399
1558,RegionE,Flat,337.43,263.2,0.239,500.0,191.55,Low,Main_0_2399
1559,RegionE,Flat,337.38,263.16,0.2417,510.22,230.953333,Low,Main_0_2399
1560,RegionE,Valley,243.62,190.02,0.2434,540.19,244.514667,Low,Main_0_2399
1561,RegionE,Valley,243.57,189.98,0.244,587.87,271.682667,Low,Main_0_2399
1562,RegionE,Valley,243.52,189.95,0.2433,650.0,312.333333,Low,Main_0_2399
1563,RegionE,Valley,243.46,189.9,0.2415,722.35,342.891333,Low,Main_0_2399
1564,RegionE,Valley,243.4,189.85,0.2386,800.0,364.173333,Medium,Main_0_2399
1565,RegionE,Valley,243.34,189.81,0.2348,877.65,337.016667,Low,Main_0_2399
1566,RegionE,Valley,243.27,189.75,0.2305,950.0,378.728667,Medium,Main_0_2399
1567,RegionE,Flat,374.14,291.83,0.2258,1012.13,391.656,Medium,Main_0_2399
1568,RegionE,Flat,374.02,291.74,0.2212,1059.81,392.807333,Medium,Main_0_2399
1569,RegionE,Flat,373.89,291.63,0.2168,1089.78,377.204,Low,Main_0_2399
1570,RegionE,Flat,373.75,291.53,0.213,1100.0,383.175333,Low,Main_0_2399
1571,RegionE,Flat,373.61,291.42,0.2101,1089.78,350.356667,Low,Main_0_2399
1572,RegionE,Flat,373.46,291.3,0.2082,1059.81,293.87,Low,Main_0_2399
1573,RegionE,Flat,373.3,291.17,0.2074,1012.13,289.905333,Low,Main_0_2399
1574,RegionE,Flat,373.14,291.05,0.2078,950.0,175.549333,Low,Main_0_2399
1575,RegionE,Flat,372.97,290.92,0.2094,877.65,183.72,Low,Main_0_2399
1576,RegionE,Flat,372.8,290.78,0.212,800.0,116.166,Low,Main_0_2399
1577,RegionE,Peak,540.3,421.43,0.2155,722.35,139.755,Medium,Main_0_2399
1578,RegionE,Peak,540.03,421.22,0.2196,650.0,136.885333,Medium,Main_0_2399
1579,RegionE,Peak,539.76,421.01,0.2239,587.87,143.523333,Medium,Main_0_2399
1580,RegionE,Peak,539.48,420.79,0.2283,540.19,219.791333,Medium,Main_0_2399
1581,RegionE,Peak,539.2,420.58,0.2323,510.22,241.628,Medium,Main_0_2399
1582,RegionE,Flat,334.49,260.9,0.2357,500.0,227.656667,Low,Main_0_2399
1583,RegionE,Flat,334.31,260.76,0.2383,510.22,239.749333,Low,Main_0_2399
1584,RegionE,Valley,241.31,188.22,0.2399,540.19,275.35,Low,Main_0_2399
1585,RegionE,Valley,241.17,188.11,0.2402,587.87,329.811333,Low,Main_0_2399
1586,RegionE,Valley,241.03,188.0,0.2394,650.0,356.505333,Low,Main_0_2399
1587,RegionE,Valley,240.89,187.89,0.2374,722.35,363.04,Low,Main_0_2399
1588,RegionE,Valley,240.74,187.78,0.2344,800.0,410.953333,Medium,Main_0_2399
1589,RegionE,Valley,240.6,187.67,0.2305,877.65,426.88,Medium,Main_0_2399
1590,RegionE,Valley,240.45,187.55,0.226,950.0,391.265333,Medium,Main_0_2399
1591,RegionE,Flat,369.7,288.37,0.2212,1012.13,402.823667,Medium,Main_0_2399
1592,RegionE,Flat,369.47,288.19,0.2164,1059.81,396.050667,Medium,Main_0_2399
1593,RegionE,Flat,369.24,288.01,0.2119,1089.78,348.285,Low,Main_0_2399
1594,RegionE,Flat,369.01,287.83,0.208,1100.0,315.521333,Low,Main_0_2399
1595,RegionE,Flat,368.78,287.65,0.205,1089.78,351.262,Low,Main_0_2399
1596,RegionE,Flat,368.55,287.47,0.203,1059.81,289.543333,Low,Main_0_2399
1597,RegionE,Flat,368.32,287.29,0.2022,1012.13,265.600333,Low,Main_0_2399
1598,RegionE,Flat,368.09,287.11,0.2025,950.0,250.075,Low,Main_0_2399
1599,RegionE,Flat,367.86,286.93,0.204,877.65,205.201,Low,Main_0_2399
1600,RegionE,Flat,367.63,286.75,0.2066,800.0,185.433333,Low,Main_0_2399
1601,RegionE,Peak,532.74,415.54,0.21,722.35,211.601667,Medium,Main_0_2399
1602,RegionE,Peak,532.41,415.28,0.214,650.0,172.417333,Medium,Main_0_2399
1603,RegionE,Peak,532.08,415.02,0.2183,587.87,169.27,Medium,Main_0_2399
1604,RegionE,Peak,531.76,414.77,0.2226,540.19,156.673333,Medium,Main_0_2399
1605,RegionE,Peak,531.44,414.52,0.2266,510.22,172.934,Medium,Main_0_2399
1606,RegionE,Flat,329.67,257.14,0.23,500.0,232.352,Low,Main_0_2399
1607,RegionE,Flat,329.47,256.99,0.2326,510.22,256.277333,Low,Main_0_2399
1608,RegionE,Valley,237.82,185.5,0.2341,540.19,312.723333,Low,Main_0_2399
1609,RegionE,Valley,237.68,185.39,0.2345,587.87,390.431333,Low,Main_0_2399
1610,RegionE,Valley,237.55,185.29,0.2337,650.0,337.126,Low,Main_0_2399
1611,RegionE,Valley,237.42,185.19,0.2317,722.35,352.983333,Low,Main_0_2399
1612,RegionE,Valley,237.29,185.09,0.2287,800.0,445.758333,Medium,Main_0_2399
1613,RegionE,Valley,237.17,184.99,0.2249,877.65,414.24,Medium,Main_0_2399
1614,RegionE,Valley,237.05,184.9,0.2204,950.0,408.69,Medium,Main_0_2399
1615,RegionE,Flat,364.51,284.32,0.2157,1012.13,396.160667,Medium,Main_0_2399
1616,RegionE,Flat,364.34,284.19,0.211,1059.81,387.599,Low,Main_0_2399
1617,RegionE,Flat,364.17,284.05,0.2065,1089.78,376.531667,Low,Main_0_2399
1618,RegionE,Flat,364.0,283.92,0.2027,1100.0,301.45,Low,Main_0_2399
1619,RegionE,Flat,363.85,283.8,0.1998,1089.78,331.51,Low,Main_0_2399
1620,RegionE,Flat,363.69,283.68,0.1978,1059.81,262.485,Low,Main_0_2399
1621,RegionE,Flat,363.55,283.57,0.1971,1012.13,273.271333,Low,Main_0_2399
1622,RegionE,Flat,363.41,283.46,0.1975,950.0,268.708,Low,Main_0_2399
1623,RegionE,Flat,363.28,283.36,0.1992,877.65,238.582667,Low,Main_0_2399
1624,RegionE,Flat,363.15,283.26,0.2018,800.0,225.87,Low,Main_0_2399
1625,RegionE,Peak,526.4,410.59,0.2054,722.35,210.42,Medium,Main_0_2399
1626,RegionE,Peak,526.24,410.47,0.2095,650.0,191.67,Medium,Main_0_2399
1627,RegionE,Peak,526.08,410.34,0.214,587.87,227.208667,Medium,Main_0_2399
1628,RegionE,Peak,525.94,410.23,0.2184,540.19,157.004333,Medium,Main_0_2399
1629,RegionE,Peak,525.81,410.13,0.2226,510.22,198.883333,Medium,Main_0_2399
1630,RegionE,Flat,326.29,254.51,0.2261,500.0,182.65,Low,Main_0_2399
1631,RegionE,Flat,326.23,254.46,0.2289,510.22,251.525667,Low,Main_0_2399
1632,RegionE,Valley,235.57,183.74,0.2306,540.19,333.138,Low,Main_0_2399
1633,RegionE,Valley,235.53,183.71,0.2311,587.87,355.291333,Low,Main_0_2399
1634,RegionE,Valley,235.49,183.68,0.2305,650.0,336.915,Low,Main_0_2399
1635,RegionE,Valley,235.47,183.67,0.2287,722.35,354.06,Low,Main_0_2399
1636,RegionE,Valley,235.45,183.65,0.2259,800.0,398.1,Medium,Main_0_2399
1637,RegionE,Valley,235.43,183.64,0.2222,877.65,411.796667,Medium,Main_0_2399
1638,RegionE,Valley,235.42,183.63,0.218,950.0,422.17,Medium,Main_0_2399
1639,RegionE,Flat,362.17,282.49,0.2134,1012.13,418.68,Medium,Main_0_2399
1640,RegionE,Flat,362.17,282.49,0.2089,1059.81,393.76,Medium,Main_0_2399
1641,RegionE,Flat,362.17,282.49,0.2046,1089.78,321.741333,Low,Main_0_2399
1642,RegionE,Flat,362.19,282.51,0.201,1100.0,290.885333,Low,Main_0_2399
1643,RegionE,Flat,362.21,282.52,0.1983,1089.78,276.495667,Low,Main_0_2399
1644,RegionE,Flat,362.24,282.55,0.1966,1059.81,234.274667,Low,Main_0_2399
1645,RegionE,Flat,362.27,282.57,0.196,1012.13,193.018667,Low,Main_0_2399
1646,RegionE,Flat,362.32,282.61,0.1967,950.0,166.422667,Low,Main_0_2399
1647,RegionE,Flat,362.37,282.65,0.1985,877.65,181.969667,Low,Main_0_2399
1648,RegionE,Flat,362.43,282.7,0.2014,800.0,138.352667,Low,Main_0_2399
1649,RegionE,Peak,525.63,409.99,0.2052,722.35,161.268,Medium,Main_0_2399
1650,RegionE,Peak,525.74,410.08,0.2095,650.0,123.234,Medium,Main_0_2399
1651,RegionE,Peak,525.86,410.17,0.2142,587.87,175.909333,Medium,Main_0_2399
1652,RegionE,Peak,525.99,410.27,0.2188,540.19,144.114,Medium,Main_0_2399
1653,RegionE,Peak,526.13,410.38,0.2232,510.22,205.063,Medium,Main_0_2399
1654,RegionE,Flat,326.66,254.79,0.227,500.0,221.221667,Low,Main_0_2399
1655,RegionE,Flat,326.75,254.87,0.2299,510.22,231.051333,Low,Main_0_2399
1656,RegionE,Valley,236.07,184.13,0.2318,540.19,247.928,Low,Main_0_2399
1657,RegionE,Valley,236.15,184.2,0.2326,587.87,259.806,Low,Main_0_2399
1658,RegionE,Valley,236.23,184.26,0.2322,650.0,309.95,Low,Main_0_2399
1659,RegionE,Valley,236.32,184.33,0.2306,722.35,329.718,Medium,Main_0_2399
1660,RegionE,Valley,236.41,184.4,0.228,800.0,333.012667,Medium,Main_0_2399
1661,RegionE,Valley,236.5,184.47,0.2245,877.65,366.533333,Medium,Main_0_2399
1662,RegionE,Valley,236.6,184.55,0.2204,950.0,382.913333,Medium,Main_0_2399
1663,RegionE,Flat,364.16,284.04,0.2161,1012.13,379.880667,Medium,Main_0_2399
1664,RegionE,Flat,364.32,284.17,0.2117,1059.81,355.071333,Low,Main_0_2399
1665,RegionE,Flat,364.49,284.3,0.2077,1089.78,397.986667,Medium,Main_0_2399
1666,RegionE,Flat,364.66,284.43,0.2043,1100.0,349.628333,Low,Main_0_2399
1667,RegionE,Flat,364.83,284.57,0.2017,1089.78,341.514,Low,Main_0_2399
1668,RegionE,Flat,365.01,284.71,0.2001,1059.81,288.784,Low,Main_0_2399
1669,RegionE,Flat,365.2,284.86,0.1998,1012.13,291.707667,Low,Main_0_2399
1670,RegionE,Flat,365.38,285.0,0.2006,950.0,237.996667,Low,Main_0_2399
1671,RegionE,Flat,365.57,285.14,0.2026,877.65,233.643,Low,Main_0_2399
1672,RegionE,Flat,365.76,285.29,0.2056,800.0,214.380333,Low,Main_0_2399
1673,RegionE,Peak,530.63,413.89,0.2095,722.35,163.666667,Medium,Main_0_2399
1674,RegionE,Peak,530.92,414.12,0.214,650.0,213.151333,Medium,Main_0_2399
1675,RegionE,Peak,531.2,414.34,0.2188,587.87,238.583333,Medium,Main_0_2399
1676,RegionE,Peak,531.49,414.56,0.2236,540.19,207.57,Medium,Main_0_2399
1677,RegionE,Peak,531.78,414.79,0.2281,510.22,240.238,Medium,Main_0_2399
1678,RegionE,Flat,330.25,257.6,0.232,500.0,227.602667,Low,Main_0_2399
1679,RegionE,Flat,330.43,257.74,0.235,510.22,243.060667,Low,Main_0_2399
1680,RegionE,Valley,238.78,186.25,0.237,540.19,285.177333,Low,Main_0_2399
1681,RegionE,Valley,238.91,186.35,0.2378,587.87,307.436,Low,Main_0_2399
1682,RegionE,Valley,239.04,186.45,0.2375,650.0,332.8,Low,Main_0_2399
1683,RegionE,Valley,239.17,186.55,0.236,722.35,341.444667,Low,Main_0_2399
1684,RegionE,Valley,239.3,186.65,0.2334,800.0,370.332667,Medium,Main_0_2399
1685,RegionE,Valley,239.43,186.76,0.23,877.65,348.029333,Medium,Main_0_2399
1686,RegionE,Valley,239.56,186.86,0.226,950.0,378.644667,Medium,Main_0_2399
1687,RegionE,Flat,368.75,287.62,0.2217,1012.13,405.22,Medium,Main_0_2399
1688,RegionE,Flat,368.95,287.78,0.2174,1059.81,371.477333,Medium,Main_0_2399
1689,RegionE,Flat,369.14,287.93,0.2134,1089.78,335.326,Low,Main_0_2399
1690,RegionE,Flat,369.33,288.08,0.21,1100.0,287.640667,Low,Main_0_2399
1691,RegionE,Flat,369.52,288.23,0.2074,1089.78,291.660667,Low,Main_0_2399
1692,RegionE,Flat,369.7,288.37,0.2059,1059.81,249.420333,Low,Main_0_2399
1693,RegionE,Flat,369.88,288.51,0.2055,1012.13,274.915667,Low,Main_0_2399
1694,RegionE,Flat,370.06,288.65,0.2063,950.0,240.466667,Low,Main_0_2399
1695,RegionE,Flat,370.23,288.78,0.2083,877.65,225.546333,Low,Main_0_2399
1696,RegionE,Flat,370.4,288.91,0.2113,800.0,143.726,Low,Main_0_2399
1697,RegionE,Peak,537.32,419.11,0.2151,722.35,131.592667,Medium,Main_0_2399
1698,RegionE,Peak,537.55,419.29,0.2196,650.0,111.765333,Medium,Main_0_2399
1699,RegionE,Peak,537.78,419.47,0.2243,587.87,141.094,Medium,Main_0_2399
1700,RegionE,Peak,537.99,419.63,0.229,540.19,155.768,Medium,Main_0_2399
1701,RegionE,Peak,538.2,419.8,0.2335,510.22,205.534333,Medium,Main_0_2399
1702,RegionE,Flat,334.18,260.66,0.2373,500.0,229.986333,Low,Main_0_2399
1703,RegionE,Flat,334.3,260.75,0.2402,510.22,249.003333,Low,Main_0_2399
1704,RegionE,Valley,241.52,188.39,0.2422,540.19,300.516,Low,Main_0_2399
1705,RegionE,Valley,241.6,188.45,0.2429,587.87,327.612667,Low,Main_0_2399
1706,RegionE,Valley,241.68,188.51,0.2425,650.0,323.7,Low,Main_0_2399
1707,RegionE,Valley,241.75,188.56,0.2408,722.35,383.54,Medium,Main_0_2399
1708,RegionE,Valley,241.81,188.61,0.2382,800.0,366.922667,Low,Main_0_2399
1709,RegionE,Valley,241.87,188.66,0.2346,877.65,386.358667,Medium,Main_0_2399
1710,RegionE,Valley,241.93,188.71,0.2305,950.0,366.192,Medium,Main_0_2399
1711,RegionE,Flat,372.28,290.38,0.226,1012.13,339.287333,Medium,Main_0_2399
1712,RegionE,Flat,372.36,290.44,0.2216,1059.81,329.154,Medium,Main_0_2399
1713,RegionE,Flat,372.42,290.49,0.2174,1089.78,333.342667,Medium,Main_0_2399
1714,RegionE,Flat,372.48,290.53,0.2139,1100.0,301.081667,Low,Main_0_2399
1715,RegionE,Flat,372.53,290.57,0.2111,1089.78,292.304,Low,Main_0_2399
1716,RegionE,Flat,372.58,290.61,0.2094,1059.81,298.859333,Low,Main_0_2399
1717,RegionE,Flat,372.61,290.64,0.2089,1012.13,255.585,Low,Main_0_2399
1718,RegionE,Flat,372.64,290.66,0.2095,950.0,260.055333,Low,Main_0_2399
1719,RegionE,Flat,372.66,290.67,0.2113,877.65,242.729333,Low,Main_0_2399
1720,RegionE,Flat,372.67,290.68,0.2141,800.0,214.712667,Low,Main_0_2399
1721,RegionE,Peak,540.39,421.5,0.2178,722.35,188.9,Medium,Main_0_2399
1722,RegionE,Peak,540.38,421.5,0.222,650.0,125.5,Medium,Main_0_2399
1723,RegionE,Peak,540.36,421.48,0.2266,587.87,138.892,Medium,Main_0_2399
1724,RegionE,Peak,540.34,421.47,0.2311,540.19,147.809333,Medium,Main_0_2399
1725,RegionE,Peak,540.3,421.43,0.2354,510.22,179.023333,Medium,Main_0_2399
1726,RegionE,Flat,335.33,261.56,0.239,500.0,242.623333,Low,Main_0_2399
1727,RegionE,Flat,335.29,261.53,0.2417,510.22,228.856667,Low,Main_0_2399
1728,RegionE,Valley,242.12,188.85,0.2434,540.19,256.485333,Low,Main_0_2399
1729,RegionE,Valley,242.08,188.82,0.244,587.87,294.134667,Low,Main_0_2399
1730,RegionE,Valley,242.04,188.79,0.2433,650.0,317.967333,Low,Main_0_2399
1731,RegionE,Valley,241.99,188.75,0.2415,722.35,373.322333,Low,Main_0_2399
1732,RegionE,Valley,241.94,188.71,0.2386,800.0,417.438,Medium,Main_0_2399
1733,RegionE,Valley,241.88,188.67,0.2348,877.65,400.506667,Medium,Main_0_2399
1734,RegionE,Valley,241.82,188.62,0.2305,950.0,427.055333,Medium,Main_0_2399
1735,RegionE,Flat,371.93,290.11,0.2258,1012.13,452.148,Medium,Main_0_2399
1736,RegionE,Flat,371.82,290.02,0.2212,1059.81,422.048,Medium,Main_0_2399
1737,RegionE,Flat,371.71,289.93,0.2168,1089.78,388.22,Medium,Main_0_2399
1738,RegionE,Flat,371.58,289.83,0.213,1100.0,341.784667,Low,Main_0_2399
1739,RegionE,Flat,371.46,289.74,0.2101,1089.78,316.684667,Low,Main_0_2399
1740,RegionE,Flat,371.32,289.63,0.2082,1059.81,249.918667,Low,Main_0_2399
1741,RegionE,Flat,371.18,289.52,0.2074,1012.13,203.336,Low,Main_0_2399
1742,RegionE,Flat,371.03,289.4,0.2078,950.0,177.282,Low,Main_0_2399
1743,RegionE,Flat,370.88,289.29,0.2094,877.65,160.669667,Low,Main_0_2399
1744,RegionE,Flat,370.72,289.16,0.212,800.0,166.254667,Low,Main_0_2399
1745,RegionE,Peak,537.31,419.1,0.2155,722.35,153.52,Medium,Main_0_2399
1746,RegionE,Peak,537.06,418.91,0.2196,650.0,144.516667,Medium,Main_0_2399
1747,RegionE,Peak,536.81,418.71,0.2239,587.87,145.137333,Medium,Main_0_2399
1748,RegionE,Peak,536.55,418.51,0.2283,540.19,168.655,Medium,Main_0_2399
1749,RegionE,Peak,536.28,418.3,0.2323,510.22,205.937333,Medium,Main_0_2399
1750,RegionE,Flat,332.7,259.51,0.2357,500.0,183.072667,Low,Main_0_2399
1751,RegionE,Flat,332.53,259.37,0.2383,510.22,161.227,Low,Main_0_2399
1752,RegionE,Valley,240.03,187.22,0.2399,540.19,253.85,Low,Main_0_2399
1753,RegionE,Valley,239.9,187.12,0.2402,587.87,322.258667,Low,Main_0_2399
1754,RegionE,Valley,239.77,187.02,0.2394,650.0,329.448667,Low,Main_0_2399
1755,RegionE,Valley,239.64,186.92,0.2374,722.35,393.705333,Medium,Main_0_2399
1756,RegionE,Valley,239.5,186.81,0.2344,800.0,346.181333,Low,Main_0_2399
1757,RegionE,Valley,239.37,186.71,0.2305,877.65,393.953333,Medium,Main_0_2399
1758,RegionE,Valley,239.23,186.6,0.226,950.0,361.815333,Low,Main_0_2399
1759,RegionE,Flat,367.84,286.92,0.2212,1012.13,383.775667,Medium,Main_0_2399
1760,RegionE,Flat,367.62,286.74,0.2164,1059.81,381.128667,Medium,Main_0_2399
1761,RegionE,Flat,367.41,286.58,0.2119,1089.78,354.51,Low,Main_0_2399
1762,RegionE,Flat,367.19,286.41,0.208,1100.0,354.706,Low,Main_0_2399
1763,RegionE,Flat,366.98,286.24,0.205,1089.78,306.616667,Low,Main_0_2399
1764,RegionE,Flat,366.76,286.07,0.203,1059.81,243.021,Low,Main_0_2399
1765,RegionE,Flat,366.54,285.9,0.2022,1012.13,229.178667,Low,Main_0_2399
1766,RegionE,Flat,366.33,285.74,0.2025,950.0,217.704667,Low,Main_0_2399
1767,RegionE,Flat,366.11,285.57,0.204,877.65,166.338,Low,Main_0_2399
1768,RegionE,Flat,365.9,285.4,0.2066,800.0,170.198667,Low,Main_0_2399
1769,RegionE,Peak,530.24,413.59,0.21,722.35,165.333333,Medium,Main_0_2399
1770,RegionE,Peak,529.94,413.35,0.214,650.0,145.970333,Medium,Main_0_2399
1771,RegionE,Peak,529.63,413.11,0.2183,587.87,167.538667,Medium,Main_0_2399
1772,RegionE,Peak,529.33,412.88,0.2226,540.19,143.554,Medium,Main_0_2399
1773,RegionE,Peak,529.03,412.64,0.2266,510.22,190.84,Medium,Main_0_2399
1774,RegionE,Flat,328.18,255.98,0.23,500.0,261.352,Low,Main_0_2399
1775,RegionE,Flat,328.0,255.84,0.2326,510.22,318.713333,Low,Main_0_2399
1776,RegionE,Valley,236.76,184.67,0.2341,540.19,265.688667,Low,Main_0_2399
1777,RegionE,Valley,236.64,184.58,0.2345,587.87,257.518,Low,Main_0_2399
1778,RegionE,Valley,236.52,184.49,0.2337,650.0,317.577333,Low,Main_0_2399
1779,RegionE,Valley,236.4,184.39,0.2317,722.35,301.824,Low,Main_0_2399
1780,RegionE,Valley,236.28,184.3,0.2287,800.0,359.41,Medium,Main_0_2399
1781,RegionE,Valley,236.17,184.21,0.2249,877.65,361.603,Medium,Main_0_2399
1782,RegionE,Valley,236.05,184.12,0.2204,950.0,423.894333,Medium,Main_0_2399
1783,RegionE,Flat,363.0,283.14,0.2157,1012.13,387.114,Medium,Main_0_2399
1784,RegionE,Flat,362.83,283.01,0.211,1059.81,361.335667,Low,Main_0_2399
1785,RegionE,Flat,362.68,282.89,0.2065,1089.78,409.272333,Low,Main_0_2399
1786,RegionE,Flat,362.53,282.77,0.2027,1100.0,362.305,Low,Main_0_2399
1787,RegionE,Flat,362.39,282.66,0.1998,1089.78,349.067,Low,Main_0_2399
1788,RegionE,Flat,362.25,282.56,0.1978,1059.81,292.558667,Low,Main_0_2399
1789,RegionE,Flat,362.12,282.45,0.1971,1012.13,254.556,Low,Main_0_2399
1790,RegionE,Flat,361.99,282.35,0.1975,950.0,268.372667,Low,Main_0_2399
1791,RegionE,Flat,361.88,282.27,0.1992,877.65,249.178,Low,Main_0_2399
1792,RegionE,Flat,361.77,282.18,0.2018,800.0,169.639667,Low,Main_0_2399
1793,RegionE,Peak,524.41,409.04,0.2054,722.35,103.588333,Medium,Main_0_2399
1794,RegionE,Peak,524.27,408.93,0.2095,650.0,128.570333,Medium,Main_0_2399
1795,RegionE,Peak,524.14,408.83,0.214,587.87,177.066,Medium,Main_0_2399
1796,RegionE,Peak,524.02,408.74,0.2184,540.19,200.874667,Medium,Main_0_2399
1797,RegionE,Peak,523.91,408.65,0.2226,510.22,236.161333,Medium,Main_0_2399
1798,RegionE,Flat,325.13,253.6,0.2261,500.0,213.974333,Low,Main_0_2399
1799,RegionE,Flat,325.07,253.55,0.2289,510.22,220.226,Low,Main_0_2399
1800,RegionE,Valley,234.74,183.1,0.2306,540.19,246.186,Low,Main_0_2399
1801,RegionE,Valley,234.71,183.07,0.2311,587.87,313.769,Low,Main_0_2399
1802,RegionE,Valley,234.69,183.06,0.2305,650.0,346.482667,Low,Main_0_2399
1803,RegionE,Valley,234.67,183.04,0.2287,722.35,345.3,Low,Main_0_2399
1804,RegionE,Valley,234.66,183.03,0.2259,800.0,394.023667,Medium,Main_0_2399
1805,RegionE,Valley,234.65,183.03,0.2222,877.65,375.56,Medium,Main_0_2399
1806,RegionE,Valley,234.65,183.03,0.218,950.0,393.757333,Medium,Main_0_2399
1807,RegionE,Flat,361.01,281.59,0.2134,1012.13,395.636667,Medium,Main_0_2399
1808,RegionE,Flat,361.02,281.6,0.2089,1059.81,406.239667,Medium,Main_0_2399
1809,RegionE,Flat,361.04,281.61,0.2046,1089.78,399.143333,Low,Main_0_2399
1810,RegionE,Flat,361.07,281.63,0.201,1100.0,326.856667,Low,Main_0_2399
