Hour,Region,AITrainingPower_MW,GPU_Utilization_Percent,UsedRenewable_MW,RenewableCharge_MW,Curtailment_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridCharge_MW,GridSell_MW,NetGridImport_MW,CarbonEmission_tCO2,SOC_MWh,ChargePower_MW,DischargePower_MW,Baseline_AI_IT_Load_MW
2031,RegionE,82.4666666667,63.38274,252.9469,0.0,404.7031,298.78,373.475,120.5281,0.0,220.0,-99.4719,25.106,820.0,0.0,0.0,95.0366666667
2032,RegionE,60.8053333333,47.435771,203.5032,0.0,376.4968,254.379,317.9738,114.4706,0.0,220.0,-105.5294,24.1876,820.0,0.0,0.0,70.807
2033,RegionE,41.472,37.674572,184.7557,0.0,317.5943,247.75,309.6875,0.0,0.0,220.0,-220.0,0.0,685.6647,0.0,124.9318,53.6786666667
2034,RegionE,47.4133333333,38.048419,179.5475,0.0,250.4525,261.16,326.45,0.0,0.0,220.0,-220.0,0.0,527.705,0.0,146.9025,56.285
2035,RegionE,59.3893333333,41.765481,171.6275,0.0,196.2425,249.64,312.05,0.0,0.0,220.0,-220.0,0.0,376.7131,0.0,140.4225,64.5116666667
2036,RegionE,34.9733333333,22.419302,185.735,0.0,159.5048,270.16,337.7,0.0,0.0,194.9503,-194.9503,0.0,213.3099,0.0,151.965,35.8033333333
2037,RegionE,55.68,35.474308,183.7825,0.0,146.8969,267.32,334.15,28.2493,0.0,179.5406,-151.2913,6.5962,82.0,0.0,122.1182,56.78
2038,RegionE,76.0,50.098814,225.1975,54.9605,98.9289,327.56,409.45,184.2525,0.0,120.9131,63.3394,43.7231,133.6629,54.9605,0.0,79.2
2039,RegionE,78.464,53.596838,223.3206,57.3799,103.2838,324.83,406.0375,182.7169,0.0,126.2357,56.4811,43.8886,187.6,57.3799,0.0,83.664
2040,RegionE,108.224,71.905468,247.9744,58.4431,105.1976,360.69,450.8625,260.4881,57.6,128.5749,131.9132,63.0902,296.6805,116.0431,0.0,113.3523333333
2041,RegionE,87.144,57.475296,263.4225,64.8895,116.8011,383.16,478.95,273.1275,57.6,142.7569,130.3706,66.3427,411.8206,122.4895,0.0,90.844
2042,RegionE,53.5573333333,36.274704,301.4962,69.7008,125.4613,438.54,548.175,304.2787,57.6,153.3417,150.9371,73.7876,531.4833,127.3008,0.0,56.794
2043,RegionE,36.2773333333,24.347826,311.9119,82.0876,147.7577,453.69,567.1125,312.8006,57.6,180.5928,132.2078,75.3224,662.7897,139.6876,0.0,38.244
2044,RegionE,31.968,22.61693,323.1388,95.3723,171.67,470.02,587.525,321.9862,57.6,209.819,112.1673,76.6971,806.5836,152.9723,0.0,34.8763333333
2045,RegionE,53.952,35.764163,345.1319,0.0,312.5181,502.01,627.5125,296.6534,14.2728,220.0,76.6534,69.5949,820.0,14.2728,0.0,56.4253333333
2046,RegionE,48.7893333333,31.515152,329.1613,0.0,400.8387,478.78,598.475,269.3137,0.0,220.0,49.3137,62.0768,820.0,0.0,0.0,50.1893333333
2047,RegionE,40.0,28.694005,355.0292,0.0,437.1008,476.08,595.1,240.0708,0.0,220.0,20.0708,54.256,820.0,0.0,0.0,44.0073333333
2048,RegionE,38.7786666667,26.518445,362.096,0.0,477.714,452.62,565.775,203.679,0.0,220.0,-16.321,45.1353,820.0,0.0,0.0,41.3786666667
2049,RegionE,59.408,39.258893,367.2631,0.0,502.5169,433.81,542.2625,174.9994,0.0,220.0,-45.0006,38.0449,820.0,0.0,0.0,62.008
2050,RegionE,43.072,29.535573,348.707,0.0,531.293,395.2,494.0,145.293,0.0,220.0,-74.707,31.0782,820.0,0.0,0.0,45.902
2051,RegionE,51.52,34.367589,367.4076,0.0,502.3724,406.05,507.5625,140.1549,0.0,220.0,-79.8451,29.5867,820.0,0.0,0.0,53.96
2052,RegionE,55.904,35.329381,310.9618,0.0,528.8482,340.78,425.975,115.0133,0.0,220.0,-104.9867,24.0838,820.0,0.0,0.0,56.5773333333
2053,RegionE,62.4266666667,43.153821,294.0953,0.0,498.0347,325.027,406.2838,112.1885,0.0,220.0,-107.8115,23.4362,820.0,0.0,0.0,66.9206666667
2054,RegionE,45.12,31.719368,272.257,0.0,457.743,308.557,385.6962,113.4392,0.0,220.0,-106.5608,23.7655,820.0,0.0,0.0,48.8
2055,RegionE,61.2533333333,41.683136,237.9595,0.0,419.6905,281.077,351.3462,113.3867,0.0,220.0,-106.6133,23.9586,820.0,0.0,0.0,64.9333333333
2056,RegionE,49.6,34.440053,194.424,0.0,385.576,243.03,303.7875,109.3635,0.0,220.0,-110.6365,23.4147,820.0,0.0,0.0,53.2793333333
2057,RegionE,73.28,54.37747,173.3161,0.0,329.0339,232.41,290.5125,0.0,0.0,220.0,-220.0,0.0,693.9824,0.0,117.1964,82.21
2058,RegionE,70.8613333333,52.468709,149.0363,0.0,280.9638,216.78,270.975,0.0,0.0,220.0,-220.0,0.0,562.8654,0.0,121.9388,79.4293333333
2059,RegionE,74.32,53.833992,159.1631,0.0,208.7069,231.51,289.3875,0.0,0.0,220.0,-220.0,0.0,422.8392,0.0,130.2244,82.0993333333
2060,RegionE,67.712,46.956522,176.9694,0.0,163.4493,257.41,321.7625,0.0,0.0,199.7713,-199.7713,0.0,267.1477,0.0,144.7931,72.772
2061,RegionE,37.4773333333,28.743412,166.8975,0.0,154.4951,242.76,303.45,0.0,0.0,188.8274,-188.8274,0.0,120.317,0.0,136.5525,43.0193333333
2062,RegionE,39.4506666667,29.356061,211.6262,57.6747,103.8145,307.82,384.775,173.1487,0.0,126.8845,46.2643,41.3826,174.5313,57.6747,0.0,44.3223333333
2063,RegionE,67.36,46.245059,226.5381,56.7364,102.1255,329.51,411.8875,185.3494,0.0,124.82,60.5293,44.7989,227.8635,56.7364,0.0,71.88
2064,RegionE,62.056,42.969368,239.7863,60.0808,108.1454,348.78,435.975,253.7887,57.6,132.1777,121.6111,61.7722,338.4834,117.6808,0.0,66.576
2065,RegionE,65.8853333333,44.415349,265.3613,64.5018,116.1031,385.98,482.475,274.7138,57.6,141.9038,132.8099,67.0302,453.2591,122.1017,0.0,69.5543333333
2066,RegionE,113.3013333333,71.357049,277.7706,74.4459,134.0026,404.03,505.0375,284.8669,57.6,163.7809,121.0859,69.3081,577.3822,132.0459,0.0,114.7013333333
2067,RegionE,127.84,84.189723,296.9038,85.0892,153.1606,431.86,539.825,300.5213,57.6,187.1963,113.3249,72.5759,711.5101,142.6892,0.0,133.04
2068,RegionE,128.0853333333,84.397233,314.7375,57.8148,207.4477,457.8,572.25,315.1125,57.6,220.0,95.1125,75.1858,820.0,115.4148,0.0,133.242
2069,RegionE,109.5066666667,71.516798,311.4856,0.0,346.1644,453.07,566.3375,254.8519,0.0,220.0,34.8519,59.8392,820.0,0.0,0.0,113.3333333333
2070,RegionE,72.0906666667,49.957181,330.2269,0.0,399.7731,480.33,600.4125,270.1856,0.0,220.0,50.1856,62.2778,820.0,0.0,0.0,77.4906666667
2071,RegionE,75.392,51.996047,357.5721,0.0,434.5579,479.49,599.3625,241.7904,0.0,220.0,21.7904,54.5963,820.0,0.0,0.0,80.792
2072,RegionE,77.2426666667,54.726614,369.192,0.0,470.618,461.49,576.8625,207.6705,0.0,220.0,-12.3295,45.9367,820.0,0.0,0.0,84.2493333333
2073,RegionE,64.8853333333,43.960804,361.2607,0.0,508.5193,426.72,533.4,172.1393,0.0,220.0,-47.8607,37.3198,820.0,0.0,0.0,68.7703333333
2074,RegionE,80.96,53.063241,361.9158,0.0,518.0842,410.17,512.7125,150.7967,0.0,220.0,-69.2033,32.1197,820.0,0.0,0.0,84.06
2075,RegionE,56.8213333333,37.829381,345.2572,0.0,524.5228,381.57,476.9625,131.7053,0.0,220.0,-88.2947,27.6713,820.0,0.0,0.0,59.5913333333
2076,RegionE,57.76,36.821476,315.214,0.0,524.596,345.44,431.8,116.586,0.0,220.0,-103.414,24.2732,820.0,0.0,0.0,58.9233333333
2077,RegionE,62.8293333333,39.094203,303.2196,0.0,488.9104,335.111,418.8887,115.6691,0.0,220.0,-104.3309,23.9898,820.0,0.0,0.0,63.0653333333
2078,RegionE,63.432,41.151186,274.0297,0.0,455.9703,310.566,388.2075,114.1778,0.0,220.0,-105.8222,23.7261,820.0,0.0,0.0,65.432
2079,RegionE,58.1866666667,39.295125,247.6209,0.0,410.0291,292.489,365.6112,117.9903,0.0,220.0,-102.0097,24.7072,820.0,0.0,0.0,61.5866666667
2080,RegionE,38.9946666667,29.812253,210.2768,0.0,369.7232,262.846,328.5575,118.2807,0.0,220.0,-101.7193,25.0755,820.0,0.0,0.0,44.793
2081,RegionE,87.04,61.704545,159.7885,0.0,342.5615,214.27,267.8375,0.0,0.0,220.0,-220.0,0.0,703.8183,0.0,108.049,94.845
2082,RegionE,97.0853333333,67.758564,164.6081,0.0,265.3919,239.43,299.2875,0.0,0.0,220.0,-220.0,0.0,559.0017,0.0,134.6794,104.7386666667
2083,RegionE,88.0,61.274704,163.8038,0.0,204.0662,238.26,297.825,0.0,0.0,220.0,-220.0,0.0,414.8929,0.0,134.0212,94.86
2084,RegionE,114.7946666667,76.944993,167.3925,0.0,167.7589,243.48,304.35,0.0,0.0,205.0386,-205.0386,0.0,267.6267,0.0,136.9575,120.795
2085,RegionE,116.1013333333,72.852437,185.2606,0.0,146.2317,269.47,336.8375,0.0,0.0,178.7277,-178.7277,0.0,104.6408,0.0,151.5769,117.2646666667
2086,RegionE,106.1866666667,66.85112,201.2863,59.7428,107.5369,292.78,365.975,164.6887,0.0,131.4341,33.2547,38.8171,160.799,59.7428,0.0,107.4533333333
2087,RegionE,81.6613333333,52.211792,216.48,58.748,105.7464,314.88,393.6,177.12,0.0,129.2456,47.8744,42.2077,216.0221,58.748,0.0,83.3413333333
2088,RegionE,91.04,58.003953,243.6844,59.3011,106.742,354.45,443.0625,256.9781,57.6,130.4625,126.5156,61.6491,325.9092,116.9011,0.0,92.72
2089,RegionE,134.088,84.326416,274.6631,62.6414,112.7545,399.51,499.3875,282.3244,57.6,137.811,144.5133,67.8143,438.9361,120.2414,0.0,135.5846666667
2090,RegionE,102.08,66.123188,280.1562,73.9688,133.1437,407.5,509.375,286.8188,57.6,162.7313,124.0875,68.6644,562.6107,131.5687,0.0,105.178
2091,RegionE,87.264,56.195652,316.5181,81.1664,146.0995,460.39,575.4875,316.5694,57.6,178.566,138.0033,75.1536,693.0511,138.7664,0.0,89.594
2092,RegionE,98.56,62.938076,312.2831,77.452,190.2649,454.23,567.7875,313.1044,57.6,220.0,93.1044,73.3917,820.0,135.052,0.0,100.6346666667
2093,RegionE,86.8053333333,59.341238,327.7106,0.0,329.9394,476.67,595.8375,268.1269,0.0,220.0,48.1269,61.8032,820.0,0.0,0.0,92.6053333333
2094,RegionE,89.4506666667,65.653821,343.97,0.0,386.03,500.32,625.4,281.43,0.0,220.0,61.43,63.6032,820.0,0.0,0.0,99.8456666667
2095,RegionE,96.808,72.238142,349.6151,0.0,442.5149,468.82,586.025,236.4099,0.0,220.0,16.4099,52.2939,820.0,0.0,0.0,109.168
2096,RegionE,82.7386666667,64.734848,342.592,0.0,497.218,428.24,535.3,192.708,0.0,220.0,-27.292,41.702,820.0,0.0,0.0,96.2986666667
2097,RegionE,105.3866666667,76.373518,376.0932,0.0,493.6868,444.24,555.3,179.2068,0.0,220.0,-40.7932,37.9739,820.0,0.0,0.0,116.654
2098,RegionE,71.2906666667,53.106061,356.8247,0.0,523.1753,404.4,505.5,148.6753,0.0,220.0,-71.3247,30.9245,820.0,0.0,0.0,80.3373333333
2099,RegionE,60.8986666667,46.875823,342.7961,0.0,526.9839,378.85,473.5625,130.7664,0.0,220.0,-89.2336,26.8071,820.0,0.0,0.0,70.1833333333
2100,RegionE,45.088,35.467721,307.6768,0.0,532.1332,337.18,421.475,113.7982,0.0,220.0,-106.2018,23.101,820.0,0.0,0.0,52.6813333333
2101,RegionE,70.4053333333,48.883399,301.8958,0.0,490.2342,333.648,417.06,115.1642,0.0,220.0,-104.8358,23.2862,820.0,0.0,0.0,75.77
2102,RegionE,56.32,39.822134,284.235,0.0,445.765,322.132,402.665,118.43,0.0,220.0,-101.57,23.9821,820.0,0.0,0.0,61.42
2103,RegionE,51.68,38.102767,244.778,0.0,412.872,289.131,361.4137,116.6357,0.0,220.0,-103.3643,23.7937,820.0,0.0,0.0,57.86
2104,RegionE,56.2586666667,37.447299,193.5408,0.0,386.4592,241.926,302.4075,108.8667,0.0,220.0,-111.1333,22.4919,820.0,0.0,0.0,58.9136666667
2105,RegionE,32.6533333333,23.488142,196.5084,0.0,305.8416,263.51,329.3875,0.0,0.0,220.0,-220.0,0.0,677.1193,0.0,132.8791,35.935
2106,RegionE,24.144,22.908432,166.9319,0.0,263.0681,242.81,303.5125,0.0,0.0,220.0,-220.0,0.0,530.2584,0.0,136.5806,32.1586666667
2107,RegionE,7.7066666667,11.857708,160.2081,0.0,207.6619,233.03,291.2875,0.0,0.0,220.0,-220.0,0.0,389.3128,0.0,131.0794,14.89
2108,RegionE,31.04,25.296443,169.1731,0.0,166.9576,246.07,307.5875,0.0,0.0,204.0593,-204.0593,0.0,240.4802,0.0,138.4144,37.18
2109,RegionE,31.04,26.564559,171.0569,0.0,152.6234,248.81,311.0125,0.0,0.0,186.5397,-186.5397,0.0,89.9903,0.0,139.9556,38.3633333333
2110,RegionE,31.04,26.724308,179.7813,64.0438,115.2788,261.5,326.875,147.0937,0.0,140.8963,6.1975,33.8316,150.1914,64.0438,0.0,38.525
2111,RegionE,39.984,29.79249,216.1431,58.8154,105.8677,314.39,392.9875,176.8444,0.0,129.3938,47.4505,41.134,205.4778,58.8154,0.0,45.0106666667
2112,RegionE,34.88,23.982213,239.5387,60.1303,108.2345,348.42,435.525,253.5862,57.6,132.2866,121.2997,59.3645,316.1443,117.7303,0.0,37.29
2113,RegionE,24.816,19.028327,260.4663,65.4808,117.8653,378.86,473.575,270.7088,57.6,144.0577,126.6511,63.4812,431.8402,123.0807,0.0,28.5546666667
2114,RegionE,22.336,17.252964,278.3963,74.3208,133.7773,404.94,506.175,285.3787,57.6,163.5057,121.8731,66.693,555.8457,131.9207,0.0,25.836
2115,RegionE,3.6373333333,5.704875,291.3556,86.1989,155.158,423.79,529.7375,295.9819,57.6,189.6375,106.3443,68.579,691.0166,143.7989,0.0,7.1373333333
2116,RegionE,61.88,40.499012,333.905,79.6164,173.9154,485.68,607.1,330.795,57.6,212.5633,118.2317,75.6528,820.0,137.2164,0.0,64.19
2117,RegionE,99.2266666667,63.646245,331.4644,0.0,326.1856,482.13,602.6625,271.1981,0.0,220.0,51.1981,60.9925,820.0,0.0,0.0,101.62
2118,RegionE,91.3493333333,58.392622,314.3938,0.0,415.6063,457.3,571.625,257.2312,0.0,220.0,37.2312,56.6938,820.0,0.0,0.0,93.3493333333
2119,RegionE,63.872,42.509881,360.6073,0.0,431.5227,483.56,604.45,243.8427,0.0,220.0,23.8427,52.5969,820.0,0.0,0.0,66.972
2120,RegionE,72.928,51.067194,356.272,0.0,483.538,445.34,556.675,200.403,0.0,220.0,-19.597,42.285,820.0,0.0,0.0,79.028
2121,RegionE,75.216,52.236495,371.3099,0.0,498.4701,438.59,548.2375,176.9276,0.0,220.0,-43.0724,36.5356,820.0,0.0,0.0,81.0693333333
2122,RegionE,79.7413333333,53.10112,355.8011,0.0,524.1989,403.24,504.05,148.2489,0.0,220.0,-71.7511,30.05,820.0,0.0,0.0,83.5413333333
2123,RegionE,56.912,38.083004,334.8698,0.0,534.9102,370.09,462.6125,127.7427,0.0,220.0,-92.2573,25.523,820.0,0.0,0.0,59.782
2124,RegionE,46.008,30.983202,319.7491,0.0,520.0609,350.41,438.0125,118.2634,0.0,220.0,-101.7366,23.3925,820.0,0.0,0.0,48.488
2125,RegionE,27.6586666667,21.515152,315.9877,0.0,476.1423,349.222,436.5275,120.5398,0.0,220.0,-99.4602,23.7584,820.0,0.0,0.0,32.0253333333
2126,RegionE,24.792,18.769763,287.625,0.0,442.375,325.974,407.4675,119.8425,0.0,220.0,-100.1575,23.6689,820.0,0.0,0.0,28.172
2127,RegionE,32.8,23.478261,242.3457,0.0,415.3043,286.258,357.8225,115.4768,0.0,220.0,-104.5232,23.003,820.0,0.0,0.0,35.948
2128,RegionE,24.288,17.890316,198.632,0.0,381.368,248.29,310.3625,111.7305,0.0,220.0,-108.2695,22.5472,820.0,0.0,0.0,27.168
2129,RegionE,55.04,37.134387,173.2042,0.0,329.1458,232.26,290.325,0.0,0.0,220.0,-220.0,0.0,694.0637,0.0,117.1208,58.1
2130,RegionE,54.7546666667,36.236825,157.52,0.0,272.48,229.12,286.4,0.0,0.0,220.0,-220.0,0.0,555.4831,0.0,128.88,56.9646666667
2131,RegionE,69.6,46.442688,167.7019,0.0,200.1681,243.93,304.9125,0.0,0.0,220.0,-220.0,0.0,407.9448,0.0,137.2106,72.84
2132,RegionE,91.9893333333,63.982213,169.29,0.0,166.905,246.24,307.8,0.0,0.0,203.995,-203.995,0.0,259.0093,0.0,138.51,98.8546666667
2133,RegionE,82.6506666667,58.61166,162.7931,0.0,156.3421,236.79,295.9875,0.0,0.0,191.0848,-191.0848,0.0,115.7895,0.0,133.1944,89.8666666667
2134,RegionE,90.5226666667,62.427536,191.5513,61.6898,111.0416,278.62,348.275,156.7237,0.0,135.7175,21.0063,35.4352,173.7779,61.6898,0.0,96.7026666667
2135,RegionE,77.28,51.357049,210.76,59.892,107.8056,306.56,383.2,172.44,0.0,131.7624,40.6776,39.4715,230.0764,59.892,0.0,80.6106666667
2136,RegionE,84.768,55.576416,222.5094,63.5361,114.365,323.65,404.5625,239.6531,57.6,139.7795,99.8736,55.264,343.9443,121.1361,0.0,87.8113333333
2137,RegionE,91.5786666667,60.214097,285.2231,60.5294,108.9529,414.87,518.5875,290.9644,57.6,133.1646,157.7997,67.2419,454.9859,118.1294,0.0,94.9186666667
2138,RegionE,80.32,54.980237,281.6138,73.6773,132.619,409.62,512.025,288.0112,57.6,162.0899,125.9213,66.3866,578.3865,131.2772,0.0,85.3886666667
2139,RegionE,107.4346666667,72.470356,281.6756,88.1349,158.6428,409.71,512.1375,288.0619,57.6,193.8967,94.1651,65.8798,715.3773,145.7349,0.0,113.288
2140,RegionE,104.592,68.661067,326.0538,53.7007,200.2455,474.26,592.825,324.3713,57.6,220.0,104.3713,73.2755,820.0,111.3007,0.0,108.484
2141,RegionE,110.824,72.890316,324.4381,0.0,333.2119,471.91,589.8875,265.4494,0.0,220.0,45.4494,58.9829,820.0,0.0,0.0,115.224
2142,RegionE,51.3786666667,36.093544,308.9694,0.0,421.0306,449.41,561.7625,252.7931,0.0,220.0,32.7931,55.1089,820.0,0.0,0.0,55.7386666667
2143,RegionE,44.0986666667,30.110343,341.8371,0.0,450.2929,458.39,572.9875,231.1504,0.0,220.0,11.1504,49.3275,820.0,0.0,0.0,47.0086666667
2144,RegionE,45.9333333333,30.163043,368.272,0.0,471.538,460.34,575.425,207.153,0.0,220.0,-12.847,43.2743,820.0,0.0,0.0,47.75
2145,RegionE,51.504,35.918972,361.3285,0.0,508.4515,426.8,533.5,172.1715,0.0,220.0,-47.8285,35.2263,820.0,0.0,0.0,55.564
2146,RegionE,38.032,24.018445,354.3099,0.0,525.6901,401.55,501.9375,147.6276,0.0,220.0,-72.3724,29.6731,820.0,0.0,0.0,38.4686666667
2147,RegionE,18.08,12.747036,343.4476,0.0,526.3324,379.57,474.4625,131.0149,0.0,220.0,-88.9851,25.9803,820.0,0.0,0.0,19.36
2148,RegionE,49.76,39.896245,326.3556,0.0,513.4544,357.65,447.0625,120.7069,0.0,220.0,-99.2931,23.731,820.0,0.0,0.0,58.78
2149,RegionE,74.24,55.447958,289.6028,0.0,502.5272,320.062,400.0775,110.4747,0.0,220.0,-109.5253,21.653,820.0,0.0,0.0,83.7333333333
2150,RegionE,87.28,62.203557,277.0377,0.0,452.9623,313.975,392.4688,115.4311,0.0,220.0,-104.5689,22.7053,820.0,0.0,0.0,95.46
2151,RegionE,95.5093333333,65.737813,236.4856,0.0,421.1644,279.336,349.17,112.6844,0.0,220.0,-107.3156,22.3679,820.0,0.0,0.0,102.1483333333
2152,RegionE,68.96,43.514493,203.4,0.0,376.6,254.25,317.8125,114.4125,0.0,220.0,-105.5875,23.0427,820.0,0.0,0.0,69.7166666667
2153,RegionE,70.0266666667,43.932806,177.3505,0.0,324.9995,237.82,297.275,0.0,0.0,220.0,-220.0,0.0,691.049,0.0,119.9245,70.5813333333
2154,RegionE,82.1493333333,51.22859,152.4806,0.0,277.5194,221.79,277.2375,0.0,0.0,220.0,-220.0,0.0,556.9018,0.0,124.7569,82.5493333333
2155,RegionE,100.496,63.661067,153.9106,0.0,213.9594,223.87,279.8375,0.0,0.0,220.0,-220.0,0.0,421.4965,0.0,125.9269,101.931
2156,RegionE,92.2133333333,58.703887,150.4456,0.0,175.385,218.83,273.5375,0.0,0.0,214.3594,-214.3594,0.0,289.1397,0.0,123.0919,93.8733333333
2157,RegionE,54.2666666667,35.09552,178.6744,0.0,149.1955,259.89,324.8625,0.0,0.0,182.3501,-182.3501,0.0,131.9481,0.0,146.1881,55.7866666667
2158,RegionE,29.28,21.146245,204.6,59.08,106.344,297.6,372.0,167.4,0.0,129.976,37.424,37.9998,187.4833,59.08,0.0,32.3
2159,RegionE,32.0533333333,22.766798,215.3388,58.9763,106.1573,313.22,391.525,176.1862,0.0,129.7478,46.4385,40.5052,242.921,58.9763,0.0,34.9986666667
2160,RegionE,34.8693333333,23.931159,242.0619,59.6256,107.3261,352.09,440.1125,255.6506,57.6,131.1764,124.4742,59.2598,353.1131,117.2256,0.0,37.2943333333
2161,RegionE,27.3333333333,18.79776,259.7169,65.6306,118.1351,377.77,472.2125,270.0956,57.6,144.3874,125.7082,62.8242,468.9499,123.2306,0.0,29.2733333333
2162,RegionE,29.12,22.826087,285.9794,72.8041,131.0474,415.97,519.9625,291.5831,57.6,160.1691,131.414,67.7056,591.5298,130.4041,0.0,34.02
2163,RegionE,42.0346666667,31.69137,311.96,82.078,147.7404,453.76,567.2,312.84,57.6,180.5716,132.2684,72.1409,722.8271,139.678,0.0,47.8346666667
2164,RegionE,61.92,43.972332,311.5406,45.7754,222.6839,453.15,566.4375,312.4969,57.6,220.0,92.4969,71.2493,820.0,103.3754,0.0,67.72
2165,RegionE,73.6,54.440053,306.2881,0.0,351.3619,445.51,556.8875,250.5994,0.0,220.0,30.5994,56.2596,820.0,0.0,0.0,82.6933333333
2166,RegionE,85.392,62.327075,314.7031,0.0,415.2969,457.75,572.1875,257.4844,0.0,220.0,37.4844,56.7496,820.0,0.0,0.0,95.017
2167,RegionE,93.664,67.269433,361.3605,0.0,430.7695,484.57,605.7125,244.352,0.0,220.0,24.352,52.8045,820.0,0.0,0.0,103.1233333333
2168,RegionE,117.0373333333,79.517457,352.6,0.0,487.21,440.75,550.9375,198.3375,0.0,220.0,-21.6625,41.988,820.0,0.0,0.0,124.3606666667
2169,RegionE,95.096,64.851779,379.0224,0.0,490.7576,447.7,559.625,180.6026,0.0,220.0,-39.3974,37.5112,820.0,0.0,0.0,101.291
2170,RegionE,94.08,61.48386,343.9776,0.0,536.0224,389.84,487.3,143.3224,0.0,220.0,-76.6776,29.2808,820.0,0.0,0.0,97.5016666667
2171,RegionE,61.344,42.035573,343.9995,0.0,525.7805,380.18,475.225,131.2255,0.0,220.0,-88.7745,26.4682,820.0,0.0,0.0,65.544
2172,RegionE,68.352,47.252964,329.3395,0.0,510.4705,360.92,451.15,121.8105,0.0,220.0,-98.1895,24.3743,820.0,0.0,0.0,73.452
2173,RegionE,91.8506666667,62.160738,300.1531,0.0,491.9769,331.722,414.6525,114.4994,0.0,220.0,-105.5006,22.877,820.0,0.0,0.0,97.3506666667
2174,RegionE,68.9893333333,47.310606,286.8706,0.0,443.1294,325.119,406.3988,119.5282,0.0,220.0,-100.4718,23.9773,820.0,0.0,0.0,73.7493333333
2175,RegionE,57.0666666667,38.109354,235.9624,0.0,421.6876,278.718,348.3975,112.4351,0.0,220.0,-107.5649,22.7794,820.0,0.0,0.0,59.9666666667
2176,RegionE,46.904,30.148221,190.7392,0.0,389.2608,238.424,298.03,107.2908,0.0,220.0,-112.7092,22.059,820.0,0.0,0.0,48.099
2177,RegionE,48.4693333333,30.230567,176.3662,0.0,325.9838,236.5,295.625,0.0,0.0,220.0,-220.0,0.0,691.7647,0.0,119.2588,48.7093333333
2178,RegionE,68.4133333333,42.54776,169.9225,0.0,260.0775,247.16,308.95,0.0,0.0,220.0,-220.0,0.0,542.2728,0.0,139.0275,68.6533333333
2179,RegionE,56.736,35.335968,164.1613,0.0,203.7088,238.78,298.475,0.0,0.0,220.0,-220.0,0.0,397.8494,0.0,134.3137,56.976
2180,RegionE,47.52,29.644269,182.7512,0.0,160.8474,265.82,332.275,0.0,0.0,196.5913,-196.5913,0.0,237.0711,0.0,149.5237,47.76
2181,RegionE,68.7573333333,43.748353,184.4288,0.0,146.6061,268.26,335.325,6.6801,0.0,179.1852,-172.5051,1.5237,82.0,0.0,144.2162,69.9973333333
2182,RegionE,81.216,51.238472,200.6331,59.8734,107.7721,291.83,364.7875,164.1544,0.0,131.7214,32.433,38.0838,138.281,59.8734,0.0,82.2573333333
2183,RegionE,124.4,76.828063,215.7238,58.8993,106.0187,313.78,392.225,176.5012,0.0,129.5784,46.9229,41.4778,193.6463,58.8993,0.0,124.4
2184,RegionE,98.2293333333,61.455863,240.625,59.913,107.8434,350.0,437.5,254.475,57.6,131.8086,122.6664,60.3106,304.1085,117.513,0.0,99.0293333333
2185,RegionE,107.688,68.087945,257.2075,66.1325,119.0385,374.12,467.65,268.0425,57.6,145.4915,122.551,63.7405,420.417,123.7325,0.0,109.288
2186,RegionE,72.728,46.022727,291.445,71.711,129.0798,423.92,529.9,296.055,57.6,157.7642,138.2908,70.3131,541.9694,129.311,0.0,73.848
2187,RegionE,59.6133333333,40.270092,280.6306,88.3439,159.019,408.19,510.2375,287.2069,57.6,194.3565,92.8503,67.7808,679.1566,145.9439,0.0,62.9893333333
2188,RegionE,30.912,22.826087,319.2613,92.2334,174.8274,464.38,580.475,318.8138,57.6,213.678,105.1358,74.4111,820.0,149.8334,0.0,34.692
2189,RegionE,39.52,30.533597,332.7088,0.0,324.9412,483.94,604.925,272.2162,0.0,220.0,52.2162,62.6097,820.0,0.0,0.0,45.72
2190,RegionE,46.9093333333,37.290843,328.9894,0.0,401.0106,478.53,598.1625,269.1731,0.0,220.0,49.1731,60.8331,820.0,0.0,0.0,55.3293333333
2191,RegionE,60.64,47.598814,339.846,0.0,452.284,455.72,569.65,229.804,0.0,220.0,9.804,50.9475,820.0,0.0,0.0,70.91
2192,RegionE,98.1546666667,70.105402,352.72,0.0,487.09,440.9,551.125,198.405,0.0,220.0,-21.595,43.1332,820.0,0.0,0.0,107.6746666667
2193,RegionE,85.1893333333,62.888669,381.1135,0.0,488.6665,450.17,562.7125,181.599,0.0,220.0,-38.401,38.7532,820.0,0.0,0.0,95.5093333333
2194,RegionE,56.7093333333,46.485507,366.1953,0.0,513.8047,415.02,518.775,152.5797,0.0,220.0,-67.4203,32.0417,820.0,0.0,0.0,68.2293333333
2195,RegionE,46.9866666667,40.541831,350.6862,0.0,519.0938,387.57,484.4625,133.7763,0.0,220.0,-86.2237,27.7452,820.0,0.0,0.0,58.4483333333
2196,RegionE,50.0133333333,40.281621,315.8071,0.0,524.0029,346.09,432.6125,116.8054,0.0,220.0,-103.1946,24.0502,820.0,0.0,0.0,59.3253333333
2197,RegionE,47.552,36.976285,306.1739,0.0,485.9561,338.376,422.97,116.7961,0.0,220.0,-103.2039,24.0016,820.0,0.0,0.0,55.112
